post_id,post_text,label,Race,Religion,Gender,Sexual Orientation,Miscellaneous
1179062513071218691_twitter,silver medicine in my pants skrt this nigger ass clap,1.0,1.0,0.0,0.0,0.0,1.0
1179098103284211712_twitter,anyway justine as called max a slur justine has been cancelled max is a free dyke now,0.0,0.0,0.0,1.0,0.0,1.0
1178184970105446400_twitter,if i followed you and you did not follow back fuck you i got suspended if you did not know faggots,1.0,0.0,0.0,0.0,0.0,0.0
1178188393785757696_twitter,this white boy was like wyd and i said i was at work i swear to god he asked me what i was wearing and said my work uniform,0.0,0.0,0.0,0.0,0.0,1.0
1179087798931877888_twitter,wishing the happiest birthday to my favorite crackhead <user> love u bitch,0.0,0.0,0.0,0.0,0.0,1.0
18979487_gab,is luke ford on a mission to infiltrate the altright to prove his kike conversion bona fides,1.0,0.0,1.0,0.0,0.0,0.0
20705631_gab,better to kill the kike first,1.0,0.0,1.0,0.0,0.0,0.0
14968030_gab,<user> we work several days out of your year to support the illegals kids and nigger babies in those government schools which is why i am a big advocate for homeschooling responsible white parents should never allow their kids to attend these institutions,1.0,1.0,0.0,0.0,0.0,0.0
21290000_gab,<user> agusta main or texes which state you live in tossa people want to catch up with you are you scared little nigger or what,1.0,1.0,0.0,0.0,0.0,1.0
1178853282489524228_twitter,<user> <user> <user> my pasty white ass needs it for real tho heather u and ur hubby should join us next time make it a pftpm posse remote meer up,0.0,0.0,0.0,0.0,0.0,1.0
1179105659716956160_twitter,<user> <user> <user> <user> imran khan and the entire p gistan 🇵 🇰 the jihadi radical islamic terrorists supremacist nation which is full of jiahdi terrorists radical terrorist p gs 😂 😂,0.0,0.0,1.0,0.0,0.0,1.0
1178711860469731328_twitter,<user> white people made it illegal to rape woman you are welcome,0.0,0.0,0.0,0.0,0.0,1.0
1178724314029289472_twitter,considering that i am queer and to an extent neurodivergant i realize that it is a possibility that i could be the target of violence though make no mistake right now i as a white bisexual man have a much lower chance of assault than say a black trans woman,0.0,0.0,0.0,0.0,0.0,1.0
1178841814255767553_twitter,<user> i will drive my white ass down to dallas from new york and stand right there with you justice botham jean amber guyger murder trial life in prison,0.0,0.0,0.0,0.0,0.0,1.0
11313761_gab,<user> i could not quit laughing at it yesterday white cucks out in their bass boats risking their lives to save the niggers and mexicans seriously fuck those cucks fuck the brown people and fuck all the non texans who have moved in there oh and fuck the nigger mayor,1.0,1.0,0.0,0.0,0.0,0.0
11073228_gab,i am offended because nigger faggot kike spic chink gook cracker,1.0,1.0,1.0,0.0,0.0,0.0
24772570_gab,this what happens when little adam is way smarter than his fat dyke lib teacher,1.0,0.0,0.0,0.0,0.0,0.0
25337115_gab,sacrifices must be made i agree screw that newport smoking fatass mudshark and her ugly mama too,1.0,1.0,1.0,0.0,0.0,0.0
1468975_gab,biggest unforced cultural error of the last few years couple of ugly dykes suing christian bakery for refusing to make them a gay wedding cake any potential wedge between trump and the religious right was healed then and there nice work ladies trumpslide meme war maga,1.0,0.0,0.0,1.0,0.0,0.0
1178508709389127680_twitter,ellen page plays a lesbian suffragette in what the sunday times are calling the best queer film since happy together,0.0,0.0,0.0,0.0,0.0,1.0
1178918143718297601_twitter,<user> we have never seen any fabricates of whites being harassed as breaking news in our countries in my neighborhood one white lady pressed some serious charges against a black boy for harassment after much investigation it was found that she was just lying it wasn t a breakingnews,0.0,0.0,0.0,0.0,0.0,1.0
7727242_gab,all right faggots why is it that our posts bantzing beaners get so much engagement but when we take the piss out niggers and kikes you all get so silent all of a sudden,1.0,1.0,1.0,0.0,0.0,0.0
1085130085009711104_twitter,excited for dam with bitches,0.0,0.0,0.0,0.0,0.0,1.0
1116725294684155905_twitter,ho keep sayin in the1 dior on my bitch and flood myself in saint laurent ⭐ ️ ⚠️,0.0,0.0,0.0,0.0,0.0,1.0
1176930078426574848_twitter,that nigga rob said drums over flats and a proud bleu cheese advocate and you all let that boy talk crazy bout food to you all smh,0.0,0.0,0.0,0.0,0.0,1.0
1119072410404311040_twitter,free viewing of ghost bait until whoever is charge at travel channel catches wind of it,0.0,0.0,0.0,0.0,0.0,1.0
1178672624186138624_twitter,<user> should have been removed the last time he threatened this but making laws against people brown people black people gay people female people sick people poor people homeless people refugee people is more important than protecting our democracy of the people <user>,0.0,0.0,0.0,0.0,0.0,1.0
1178880681683963904_twitter,we owe hillbilly aggy a serious ass whipping a serious one,0.0,0.0,0.0,0.0,0.0,1.0
1179094473671892994_twitter,<user> <user> the skinnies have not been oppressed ok you acting like them white people when we start saying blm now 😂,0.0,1.0,0.0,0.0,0.0,1.0
1178781190972559360_twitter,so you are gonna be loud on ig about rapists and stick up for women yet you have raped and abused multiple women including myself and told your mrs i am just your crazy ex and that why i hate you pick a fucken side you sick fuck,0.0,0.0,0.0,0.0,0.0,1.0
1178842469858824192_twitter,that redneck stuff damn hillbilly ppl,1.0,1.0,0.0,0.0,0.0,1.0
14357997_gab,shalom aussie goyim my name is gladys berejiklian i call myself an armenian but in fact i am a ratfaced kike looking to implement communism in your country do you like my gallah beak,1.0,0.0,1.0,0.0,0.0,0.0
11783475_gab,the first white president since were going into skin color now obama was the first nigger president lets return to the good old times,1.0,1.0,0.0,0.0,0.0,0.0
15782348_gab,there was no islamic holy violence prior to <number> retard slav nigger,1.0,1.0,0.0,0.0,0.0,0.0
22086860_gab,depeche kike personal hitler remastered video,1.0,1.0,1.0,0.0,0.0,0.0
8536582_gab,sadiq khan london moslem mayor warns tory police cuts means future terror attacks more likely it is not police cuts that make terror attacks more likely it is the moslems in the uk who make terrorist attacks more likely,0.0,0.0,1.0,0.0,0.0,1.0
12302647_gab,did you know the only time moslem women can walk before men,0.0,0.0,0.0,0.0,0.0,1.0
1179095699826323456_twitter,<user> nope they should be praying i dont have a new nigga bitch by time they get out,0.0,0.0,0.0,0.0,0.0,1.0
19932727_gab,refugees in white homelands are worth more then gold to israel ask trump and any kike truth fears no investigation they are low wage workers which will destroy america labor market but you still vote for this goyim,1.0,0.0,1.0,0.0,0.0,0.0
20126138_gab,you are the epitome of stupidity you could not beat the kike vermin alone last time so this time your goal is wait for it to fight the kike vermin alone again and lose again you have the strategic sense hitler did moron,1.0,0.0,1.0,0.0,0.0,0.0
1178885194830364673_twitter,<user> <user> yes even radical muzzies planning to take over america over <number> are running for office and <number> just in congress i will not support the muslim brotherhood i am not stupid any more than i would vote for socialism screw the dems,0.0,0.0,1.0,0.0,0.0,1.0
1178849207567798272_twitter,so in new york if you say illegal alien you will be fined <money> <number> it you are attacked or raped by an illegal alien it a crime to call ice hm kinda fucked up to be an american in new york,0.0,0.0,0.0,0.0,0.0,1.0
1178835948450267137_twitter,<user> both dialogues sound like something black people would say not whites,0.0,0.0,0.0,0.0,0.0,1.0
1178823377391243264_twitter,<user> dude got <number> million votes and much of the press seems to think they were all white trash nazis trying to bring back segregation it so dumb,0.0,0.0,0.0,0.0,0.0,1.0
1179002983826313216_twitter,<user> well technically he was referring to a white bitch on go get it so ok,0.0,0.0,0.0,0.0,0.0,1.0
1178490839552712704_twitter,<user> but yeah fuck them white devils,0.0,1.0,0.0,0.0,0.0,1.0
1179025462825291776_twitter,<user> remember when ebola was in american news and all white people there got scared when they are not even close to africa,0.0,0.0,0.0,0.0,0.0,1.0
1179088733636685830_twitter,you are banned remember white boy,0.0,0.0,0.0,0.0,0.0,1.0
1178536278805090304_twitter,i know its hard being queer in the lgbt community generally so positive vibes for everyone ☆ ♡ ☆,0.0,0.0,0.0,0.0,0.0,1.0
1177964576173957125_twitter,watching the rugby game and the entire other team has long hair this feels antithetical to the dyke ethos of it all,1.0,0.0,0.0,1.0,0.0,0.0
1179017644839768065_twitter,a greedy man always has his eye on his wife pot — cameroonian african proverbs ☼,0.0,0.0,0.0,0.0,0.0,1.0
13565733_gab,is it gonna be you you said they offered to let you be in playboy in the <number> maybe they are not ready for a kike whose make up makes her look like a neanderthal painted up as a shemale rodeo clown <user>,1.0,0.0,1.0,1.0,0.0,1.0
16188142_gab,lol at <user> thinks he a dothead kike lol,1.0,0.0,1.0,0.0,0.0,0.0
16188198_gab,lol at <user> thinks currynigger monkey cow elephant worshipping streetshitters are taking over the world lol currynigger you re just riding the white mans dick thank u come again,1.0,1.0,0.0,0.0,0.0,0.0
21037896_gab,showa time for this fucking kike,1.0,0.0,1.0,0.0,0.0,0.0
22612297_gab,<user> ian timings opinions are only those of a nigger cock sucker therefore they are invalid <number> kk,1.0,1.0,0.0,0.0,0.0,0.0
1117128090487074819_twitter,you all think dolphins have a form of what up my nigga,0.0,0.0,0.0,0.0,0.0,1.0
1092608520648880129_twitter,o this white gurl liked chocolate dick,0.0,0.0,0.0,0.0,0.0,1.0
1178334508317380608_twitter,<user> <user> why does lindsey tweet he posts something dumb and then gets dragged,0.0,0.0,0.0,0.0,0.0,1.0
21752351_gab,folks i do not wana be greedy so today i ama start da same program i had on twitter so here it is da first nigger who can retweet dis go win a free cup of shit to eat ok go,1.0,1.0,0.0,0.0,0.0,0.0
15824095_gab,<user> called it hours ago and this kike rat would not reply to my calling him out either part time shit tier jidf making some extra shekels lol they are not sending their best yet,1.0,0.0,1.0,0.0,0.0,0.0
14252363_gab,<user> i want to punch trudeau then those muslimes,1.0,0.0,1.0,0.0,0.0,0.0
10716221_gab,the way he sees it is that whites are evil he is at war with whites sall good he rich now nigger rich,1.0,1.0,0.0,0.0,0.0,0.0
8621354_gab,christians are commanded to come out and be separate muzzies and christians cannot co exist as muzzies just want to kill everybody all the time so somebody has got to go,1.0,0.0,1.0,0.0,0.0,0.0
1159295391512354816_twitter,niggas can be whoever they want to be in tweets got to remember that when you are online dating,0.0,1.0,0.0,0.0,0.0,1.0
1082088434468937728_twitter,so that white powder must have been sodium percarbonate,0.0,0.0,0.0,0.0,0.0,1.0
18452027_gab,average white iq <number> average asian iq <number> average african iq <number> nigger they are of inferior stock as they would say in the old days why you would mix with a spic unless this is some kind of pillaging operation is beyond me,1.0,1.0,0.0,0.0,0.0,0.0
1178958645138264071_twitter,percentage manufacturing crime sends them to the rightabout the devil on moneylenders gave reuben j a great strawcalling now he really what they call a dirty jew power those judges have crusty old topers,0.0,0.0,1.0,0.0,0.0,1.0
1179045393067319297_twitter,<user> agree bully democrat <user> also bully on tv states qoute we do not need queer harassment <user> bullies in high school harassed me everyday with this word would it be the same if i said we do not need about her wtf,0.0,0.0,0.0,0.0,0.0,1.0
1179040376042266630_twitter,sometimes you wanna hit the girl you like up but then you remember so many niggers already doing that then you just be like hell naah 🙁,1.0,1.0,0.0,0.0,0.0,0.0
16123875_gab,instant mute and creeping my tl total kike behavior,1.0,0.0,1.0,0.0,0.0,0.0
1179095843929853953_twitter,what a useless bitch <sad>,0.0,0.0,0.0,1.0,0.0,1.0
23331134_gab,al iaquinta remember this name this ravioli nigglet is winning this belt,1.0,1.0,0.0,0.0,0.0,0.0
1180865_gab,gab fam leaky weiner speak freely if you dont think nigger obama will pardon that crooked old lady you are kidding yourself classifiedinfomatters,1.0,1.0,0.0,0.0,0.0,0.0
1179058043562016768_twitter,<user> i mean they all look sickening but look at roseanne can you blame me,0.0,0.0,0.0,0.0,0.0,1.0
1179084881969631232_twitter,this is god way of testing if i break my no white boy rule or not,0.0,0.0,0.0,0.0,0.0,1.0
23208708_gab,nazi is a kike jew term invented by an inbred schizoid kike rat they were called national socialists <number> gorillion were not gassed but should have been the world would be a much better place,1.0,0.0,1.0,0.0,0.0,0.0
